Key,Id,Portuguese (Brazil)(pt-BR)
ITM_Attr_315,17438567620927585,{0:+#.##;-#.##;+0} de Velocidade de Movimento de Caçador
ITM_Attr_316,17461889725358107,{0:|+|+|+}{0:percent()}% de Velocidade de Movimento de Caçador
ITM_Attr_317,17461889725358108,Velocidade de Movimento de Caçador x{0:0.##}
ITM_Attr_318,17438567620927628,{0:+#.##;-#.##;+0} de Durabilidade da Carne
ITM_Attr_319,17461889725358127,{0:|+|+|+}{0:percent()}% de Durabilidade da Carne
ITM_Attr_320,17461889725358128,Durabilidade da Carne x{0:0.##}
ITM_Attr_321,17438567620927627,{0:+#.##;-#.##;+0} de Redução de Dano da Carne
ITM_Attr_322,17461889725358125,{0:|+|+|+}{0:percent()}% de Redução de Dano da Carne
ITM_Attr_323,17461889725358126,Redução de Dano da Carne x{0:0.##}
ITM_Attr_324,17438567620927541,{0:|+|+|+}{0:percent()}% de Altura do Salto Duplo
ITM_Attr_328,17438567620927548,{0:|+|+|+}{0:percent()}% de Vulnerabilidade Elétrica
ITM_Attr_329,17438567620927561,{0:|+|+|+}{0:percent()}% de Vulnerabilidade a Fogo
ITM_Attr_330,17438567620927590,{0:|+|+|+}{0:percent()}% de Vulnerabilidade a Gelo
ITM_Attr_331,17438567620927598,{0:|+|+|+}{0:percent()}% de Vulnerabilidade Cinética
ITM_Attr_332,17438567620927677,{0:|+|+|+}{0:percent()}% de Vulnerabilidade a Gosma
ITM_Attr_335,17438567620927514,Congela Alvos com Geladura
ITM_Attr_336,17438567620927632,{0:|+|+|+}{0:percent()}% de Vulnerabilidade a Corpo a Corpo
ITM_Name_337,28316283744280592,Placa Dérmica
ITM_337_HE_0,18226653690847246,Ao Perder a Carne
ITM_Name_338,28316283744280593,Podrão Caprichado
ITM_Attr_338,17438567620927499,{0:|+|+|+}{0:percent()}% de Velocidade de Ataque Corpo a Corpo
ITM_338_HE_0,18226653690847247,50% de Chance por acúmulo ao Abater com Corpo a Corpo
ITM_Attr_339,17461889721163779,Velocidade de Ataque Corpo a Corpo x{0:0.##}
ITM_Attr_340,17438567620927569,{0:+#.##;-#.##;+0} m de Distância de Detecção de Minerais
ITM_Name_341,28316283744280594,Crista de Fênix
ITM_Attr_341,17438567620927568,{0:+#.##;-#.##;+0} m de Distância de Detecção de Fenda de Pesca
ITM_Attr_342,17438567620927567,{0:+#.##;-#.##;+0} m de Distância de Detecção de Gastronautas
ITM_Attr_343,17438567620927671,{0:+#.##;-#.##;+0} de Dano de Estilhaço
ITM_Attr_344,17461889725358141,{0:|+|+|+}{0:percent()}% de Dano de Estilhaço
ITM_Attr_345,17461889725358142,Dano de Estilhaço x{0:0.##}
ITM_Attr_346,17438567620927504,{0:+#.##;-#.##;+0} de Dano de Queimadura
ITM_Attr_347,17461889725358080,{0:|+|+|+}{0:percent()}% de Dano de Queimadura
ITM_Name_348,28316283744280595,Sobras
ITM_Attr_348,17461889725358081,Dano de Queimadura x{0:0.##}
ITM_Attr_349,17438567620927513,{0:|+|+|+}{0:percent()}% de Chance de Ativar Combustão
ITM_Attr_350,17438567620927512,{0:+#.##;-#.##;+0} de Dano de Combustão
ITM_350_HE_0,18226653690847249,25% de Chance por acúmulo ao Abater com Arma
ITM_Attr_351,17461889725358083,{0:|+|+|+}{0:percent()}% de Dano de Combustão
ITM_Attr_352,17461889725358084,Dano de Combustão x{0:0.##}
ITM_Attr_353,17438567620927550,{0:|+|+|+}{0:percent()}% de Chance de Ativar Gatilho Eletrificado
ITM_Attr_354,17438567620927549,{0:+#.##;-#.##;+0} de Dano Eletrificado
ITM_Name_355,28316283744280596,Cutelo de Açougueiro
ITM_Attr_355,17461889725358090,{0:|+|+|+}{0:percent()}% de Dano Eletrificado
ITM_355_HE_0,18226653690847250,Ao Causar Dano Corpo a Corpo
ITM_Attr_356,17461889725358091,Dano Eletrificado x{0:0.##}
ITM_Attr_357,17438567620927675,{0:|+|+|+}{0:percent()}% de Eficácia de Gosmento
ITM_Name_358,28316283744280597,Proteína em Pó
ITM_Attr_358,17438567620927510,{0:|+|+|+}{0:percent()}% de Lentidão por Geladura
ITM_Attr_359,17438567625121793,{0:|+|+|+}{0:percent()}% de Dano em Ponto Fraco da Magnum
ITM_Attr_360,17438567625121794,{0:|+|+|+}{0:percent()}% de Dano em Ponto Fraco da Pistola
ITM_Attr_361,17438567625121795,{0:|+|+|+}{0:percent()}% de Dano em Ponto Fraco da Espingarda
ITM_Attr_362,17438567625121796,{0:|+|+|+}{0:percent()}% de Dano em Ponto Fraco da Submetralhadora
ITM_Name_363,16146637997989888,Especial de Longo Alcance
ITM_Attr_363,17438567620927537,{0:|+|+|+}{0:percent()}% de Dano de Acerto Direto do Lança-granadas
ITM_363_HE_0,18226653690847251,15% de Chance ao Causar Dano de Longo Alcance
ITM_Name_364,16146638002184192,Especial de Curto Alcance
ITM_Attr_364,17438567620927538,{0:|+|+|+}{0:percent()}% de Dano de Acerto Direto do Canhão de Plasma
ITM_364_HE_0,18226653690847252,15% de Chance ao Causar Dano de Curto Alcance
ITM_Name_365,28316283744280598,Dedos Desastrados
ITM_Attr_365,17438567620927539,{0:|+|+|+}{0:percent()}% de Dano de Acerto Direto do Lança-foguete
ITM_365_HE_0,18226653690847253,25% de Chance Ao Causar Dano em Ponto Fraco
ITM_Attr_366,17438567620927682,{0:|+|+|+}{0:percent()}% de Recuperação de Dispersão do Fuzil
ITM_Attr_367,17438567625121798,{0:|+|+|+}{0:percent()}% Precisão de Arma do Fuzil
ITM_Name_368,28316283744280599,Casca de Espinha
ITM_Attr_368,17438567620927605,{0:|+|+|+}{0:percent()}% de Dano de Longo Alcance do Canhão Magnético
ITM_368_HE_0,18226653690847254,10% de Chance Ao Ter Sucesso na Recarga Rápida
ITM_Attr_369,17438567620927607,{0:+#.##;-#.##;+0} de Tamanho do Pente do Canhão Magnético
ITM_Attr_370,17438567620927558,{0:|+|+|+}{0:percent()}% de Raio de Explosão da Arma de Plasma
ITM_Name_371,28316283744280600,Peito de Trovão
ITM_Attr_371,21253799095033856,{0:|+|+|+}{0:percent()}% de Janela de Recarga da Pistola
ITM_371_HE_0,18226653690847255,5% de Chance ao Causar Dano
ITM_Attr_372,21255839816867840,{0:|+|+|+}{0:percent()}% de Chance de Crítico da Pistola
ITM_Attr_373,21257451205550080,{0:+#.##;-#.##;+0} de Tamanho do Pente da Pistola
ITM_Name_374,28316283744280601,Olhos de Iéti Incrustados
ITM_Attr_374,21258827750957056,{0:|+|+|+}{0:percent()}% de Precisão de Arma da Pistola
ITM_374_HE_0,18226653690847256,Ao Causar Dano de Arma Corpo a Corpo
ITM_Attr_375,21259953611202560,{0:+#.##;-#.##;+0} de Alcance de Ataque da Pistola
ITM_Attr_376,21265502662811648,{0:|+|+|+}{0:percent()}% de Velocidade de Ataque da Pistola
ITM_Attr_377,21266579567140864,{0:|+|+|+}{0:percent()}% de Dano Crítico da Pistola
ITM_Name_378,28316283744280602,Tiro de Bombarda
ITM_Attr_378,21267581485703168,{0:+#.##;-#.##;+0} de Contagem de Perfuração da Pistola
ITM_Attr_379,21268790338641920,{0:|+|+|+}{0:percent()}% de Dano de Curto Alcance da Pistola
ITM_Attr_380,21268790334447616,{0:|+|+|+}{0:percent()}% de Dano de Longo Alcance da Pistola
ITM_Attr_381,23628790751027203,{0:|+|+|+}{0:percent()}% de Chance de Ativação de Efeito da Pistola
ITM_Attr_382,23628790746832898,{0:|+|+|+}{0:percent()}% de Dano Crítico do Fuzil
ITM_Attr_383,23628790746832897,{0:|+|+|+}{0:percent()}% de Chance de Crítico do Fuzil
ITM_Attr_384,23628790751027200,{0:|+|+|+}{0:percent()}% de Dano de Longo Alcance do Fuzil
ITM_Attr_385,24508636515524608,{0:|+|+|+}{0:percent()}% de Velocidade de Ataque da Magnum
ITM_Attr_386,24512006886252544,{0:|+|+|+}{0:percent()}% de Chance de Crítico da Magnum
ITM_Attr_387,24512006890446848,{0:|+|+|+}{0:percent()}% de Dano Crítico da Magnum
ITM_Attr_388,24734712562966528,{0:|+|+|+}{0:percent()}% de Precisão de Arma da Magnum
ITM_Attr_389,24734712558772224,{0:|+|+|+}{0:percent()}% de Janela de Recarga da Magnum
ITM_Attr_390,24738876634423296,{0:+#.##;-#.##;+0} de Tamanho do Pente da Magnum
ITM_Attr_391,24741585584381952,{0:|+|+|+}{0:percent()}% de Chance de Ativação de Efeito da Magnum
ITM_Attr_392,24756431059148800,{0:|+|+|+}{0:percent()}% de Velocidade de Ataque do Canhão de Plasma
ITM_Attr_393,24756431059148801,{0:|+|+|+}{0:percent()}% de Chance de Crítico do Canhão de Plasma
ITM_Name_394,28316283744280603,Piroclasma
ITM_Attr_394,24756431059148802,{0:|+|+|+}{0:percent()}% de Dano Crítico do Canhão de Plasma
ITM_Attr_395,24756431063343107,{0:|+|+|+}{0:percent()}% de Janela de Recarga do Canhão de Plasma
ITM_Name_396,28316283744280604,Tempestade
ITM_Attr_396,24756431063343104,{0:+#.##;-#.##;+0} de Tamanho do Pente do Canhão de Plasma
ITM_396_HE_0,18226653690847258,25% de Chance ao Causar Dano
ITM_Name_397,28316283744280605,Psicomagnoteremo
ITM_Attr_397,24756431063343105,{0:|+|+|+}{0:percent()}% de Chance de Ativação de Efeito do Canhão de Plasma
ITM_Attr_398,24756431063343106,{0:|+|+|+}{0:percent()}% de Velocidade de Projétil do Canhão de Plasma 
ITM_Attr_399,24759307705769984,{0:|+|+|+}{0:percent()}% de Dano em Área do Canhão de Plasma
ITM_Attr_400,24766997932793856,{0:+#.##;-#.##;+0} de Contagem de Perfuração da Espingarda
ITM_Attr_401,24771101572718593,{0:|+|+|+}{0:percent()}% de Chance de Crítico da Espingarda
ITM_Attr_402,24771101572718594,{0:|+|+|+}{0:percent()}% de Dano Crítico da Espingarda
ITM_Attr_403,24771101576912896,{0:|+|+|+}{0:percent()}% de Chance de Ativação de Efeito da Espingarda
ITM_Attr_404,24771101572718595,{0:+#.##;-#.##;+0} de Tamanho do Pente da Espingarda
ITM_Attr_405,24771101576912898,{0:|+|+|+}{0:percent()}% de Dano de Curto Alcance da Espingarda
ITM_Attr_406,24771101568524288,{0:+#.##;-#.##;+0} de Alcance de Ataque da Espingarda
ITM_Attr_407,24771101572718592,{0:|+|+|+}{0:percent()}% de Velocidade de Ataque da Espingarda
ITM_Attr_408,24771101576912897,{0:|+|+|+}{0:percent()}% de Janela de Recarga da Espingarda
ITM_Attr_409,24776968426741764,{0:|+|+|+}{0:percent()}% de Chance de Ativação de Efeito do Canhão Magnético
ITM_Attr_410,24776968426741761,{0:|+|+|+}{0:percent()}% de Chance de Crítico do Canhão Magnético
ITM_Attr_411,24776968426741762,{0:|+|+|+}{0:percent()}% de Dano Crítico do Canhão Magnético
ITM_Attr_412,24776968430936064,{0:|+|+|+}{0:percent()}% de Janela de Recarga do Canhão Magnético
ITM_Attr_413,24776968426741763,{0:+#.##;-#.##;+0} de Contagem de Perfuração do Canhão Magnético
ITM_Attr_414,24776968426741760,{0:|+|+|+}{0:percent()}% de Velocidade de Ataque do Canhão Magnético
ITM_Attr_415,24776968430936066,{0:|+|+|+}{0:percent()}% de Dano em Ponto Fraco do Canhão Magnético
ITM_Attr_416,24776968422547456,{0:+#.##;-#.##;+0} de Alcance de Ataque do Canhão Magnético
ITM_Attr_417,24776968430936065,{0:|+|+|+}{0:percent()}% de Dano de Curto Alcance do Canhão Magnético
ITM_Attr_418,24791651242205186,{0:|+|+|+}{0:percent()}% Chance de Crítico do Lança-foguete
ITM_Attr_419,24791651246399488,{0:|+|+|+}{0:percent()}% de Dano Crítico do Lança-foguete
ITM_Attr_420,24791651246399490,{0:+#.##;-#.##;+0} de Tamanho do Pente do Lança-foguete
ITM_Attr_421,24791651246399492,{0:|+|+|+}{0:percent()}% de Velocidade de Projétil do Lança-foguete
ITM_Attr_422,24791651242205185,{0:|+|+|+}{0:percent()}% de Velocidade de Ataque do Lança-foguete
ITM_Attr_423,24791651246399491,{0:|+|+|+}{0:percent()}% de Chance de Ativação de Efeito do Lança-foguete
ITM_Attr_424,24791651246399489,{0:|+|+|+}{0:percent()}% Raio de Explosão do Lança-foguete
ITM_Attr_425,24791651242205184,{0:|+|+|+}{0:percent()}% de Dano em Área do Lança-foguete
ITM_Attr_426,24900049224851457,{0:|+|+|+}{0:percent()}% de Chance de Crítico do Lança-granadas
ITM_Attr_427,24900049224851458,{0:|+|+|+}{0:percent()}% de Dano Crítico do Lança-granadas
ITM_Attr_428,24900049224851456,{0:|+|+|+}{0:percent()}% de Velocidade de Ataque do Lança-granadas
ITM_Attr_429,24900049229045763,{0:|+|+|+}{0:percent()}% de Velocidade de Projétil do Lança-granadas
ITM_Attr_430,24900049229045764,{0:|+|+|+}{0:percent()}% de Janela de Recarga do Lança-granadas
ITM_Attr_431,24900049229045761,{0:+#.##;-#.##;+0} de Tamanho do Pente do Lança-granadas
ITM_431_HE_0,18226653690847259,Ao Sofrer Dano de Barreira
ITM_Attr_432,24900049229045760,{0:|+|+|+}{0:percent()}% de Raio de Explosão do Lança-granadas
ITM_Attr_433,24900049229045762,{0:|+|+|+}{0:percent()}% de Chance de Ativação de Efeito do Lança-granadas
ITM_Attr_434,25748331929001984,{0:|+|+|+}{0:percent()}% de Dano em Área do Lança-granadas
ITM_Attr_435,25748331937390592,{0:|+|+|+}{0:percent()}% de Dano em Área do Canhão Magnético
ITM_Attr_436,25748331937390593,{0:|+|+|+}{0:percent()}% de Raio de Explosão do Canhão Magnético
ITM_Attr_437,26114264799371264,{0:+#.##;-#.##;+0} de Vida de Caçador
ITM_Attr_438,26114264803565568,Vida de Caçador x{0:0.##}
ITM_Attr_439,26122126309187584,{0:+#.##;-#.##;+0} de Regeneração de Vida de Caçador
ITM_Attr_440,26122126313381888,Regeneração de Vida de Caçador x{0:0.##}
ITM_Name_567,28316283748474880,Crânio de Espinheiro
ITM_Name_568,28316283748474881,Camarão à Parmegiana
ITM_Name_596,28316283748474882,Bacalhau com Milho
ITM_596_HE_0,18226653695041537,Ao Trocar de Arma
ITM_Name_601,28316283748474883,Coxão das Neves
ITM_601_HE_0,18226653695041538,"15% de Chance ao Abater com Arma um alvo com <#FFEB04><link=""Keyword:3"">[Geladura]</link></color>"
ITM_626_HE_0,18935442668773376,50% de Chance Ao Abater
ITM_627_HE_0,18935442672967680,75% de Chance Ao Abater
ITM_629_HE_0,18935442672967681,15% de Chance ao Abater com Corpo a Corpo
ITM_630_HE_0,18935442672967682,20% de Chance ao Abater com Corpo a Corpo
ITM_631_HE_0,18935442672967683,25% de Chance ao Abater com Corpo a Corpo
ITM_Name_632,28316283748474884,Matador I
ITM_632_HE_0,18935442672967684,Ao Abater com Arma de Longo Alcance
ITM_Name_636,28316283748474885,Matador II
ITM_Name_637,28316283748474886,Matador
ITM_Name_659,14836559116476416,Garra de Caçador Enfurecido
MEH_Name_65,15651248710606848,Cabeça de Cabeção
PE_Desc_89,15325185385988096,Bloqueie esses Feixes de Tração!
PE_Desc_98,16371853938163712,Sob a Montanha
PE_Desc_99,18285212149252096,Caverna Infestada
PE_Desc_101,21033271765532672,Faça o Suco Parar
PF_Name_45,18853199392792576,"Dan, o Coach de Vida"
VO_Transcript_111,18769949506699264,Cozimento concluído! Iniciando extração...
VO_Transcript_112,26304660661854208,"Esse planeta aqui tem um bom e velho Núcleo de Carne que vai nos ajudar a chegar onde precisamos ir.<br>O problema é que ele tá meio escondido, então fica de olho aberto."
VO_Transcript_113,28287482192715776,"Ah é, esse lugar ainda me dá arrepios. Relaxa, Coxão Mole. Vamos lá achar aquele traje."
VO_Transcript_114,28287482192715777,"Ah, eu me lembro dessa menina. É de uma das nossas fábricas de robôs de longo alcance.<br>Olha, a garantia dela já passou faz tempo. Ela deve ter problema no coração, precisa ser extraído."
VO_Transcript_115,28287482192715778,"Quando o grandalhão aparecer, mão na massa, Coxão Mole!"
VO_Transcript_116,26565547768344576,"Aaaahhh nãããão... Err, digo, foi mal, você tá indo bem!"
VO_Transcript_117,26565547806093312,"Agora é a sua chance, prenda ele!"
VO_Transcript_118,26565547806093313,"Ei, fraldinha, fica de olho nesse juiz! Ele é ladrão!"
VO_Transcript_119,26565547806093314,"Boa, fraldinha! Pegou ele de calças curtas! Continue assim! Pipoco neles!"
WPN_57_HE_0,28316283836555264,Ao Acertar
153cc3f8cf1f4d0888816bf658a8632c_100_0,18288937009971200,Peixes Derrotados
4115cee4e56045ee915c6d12fc8f28bf_57_0,25819545806340097,Encontre a Reunião das Gosmas
43299c14b63f49d78c190b2a798a27a6_98_0,16371853938163714,Entre na Caverna Próxima
455efe9b97694027bc0a679531a30729_79_0,28265088556195840,Encontre o Posto de Vida
45c41fc4a38742fdb704cb4e69bcd9da_79_0,28263989174591488,Use o Posto para Recuperar Vida
4ddcdfd50d0e47f08fd6bc7f5f1bb469_89_0,15325185385988097,Feixes Bloqueados
58f4d3f77dd547dc8169638a7b3e062e_8_0,25819545705676800,Encontre a Colhedora Acidentada
736627e655094cfa8f25340937a2d4ff_64_0,25819545806340099,Encontre o Coração de Calipso
7dd5734af14447428441a4afa3b05ccf_54_0,15335522801844224,segure
86379083fd29463498e7361acdd157e4_101_0,20866619597946882,Destrua a Válvula
8d27d8bb3bee42c2942be3baf1859045_101_0,20866619602141184,Cérebro Alienígena Destruído
9e417b53bbd949a386d2591e402d5f07_101_0,20866619597946881,Limpe as Bombas
a1908cc5be6d465790e029e3f2e73d0d_98_0,16371853938163713,Entrada da Caverna
a95b5d889fb84d7ba700d8975dc1d8a1_43_0,26214435956711424,Ovos Perigosos
e7d14953a4ce4343b8ec0afd82159bfc_101_0,20864094534664192,Limpe a Turbina
fcf9f2b3388a439ebd895d5441e1652f_101_0,20866619597946883,Elimine a Corrupção
144401ad86fc4e17a5b485773aed3c37_92_0,31181757266366471,Aproxime-se da Fenda
144401ad86fc4e17a5b485773aed3c37_97_0,31181757266366472,Use [InputAction:Gameplay/CharacterMovement] para ir até o Sinalizador!
29b4771bd209406eb232367ab4aef6ea_90_0,31181757266366465,Nódulos de Defesa de Colhedoras Pousaram
2b68a27692834455b2862225321d85bf_84_0,28606152955428864,Calotas Derrotados
36cd18992f274b02a91cd6c0e992f1f4_101_0,31321804916948992,Localização do Dreno
83339c61496448f3ab8a9f00787f30bd_73_0,28635447101943808,Extraindo o Núcleo de Carne
a169f4140ad1400281c0f9cbb7a7c6cf_97_0,31181757266366473,Use [InputAction:Gameplay/Jump] para pular da Encosta do Penhasco!
de34733aa21446248815db4a898e8278_104_0,31957267828957185,Chefe Resgatado
ff4f7bf8a6c14791a0d538b070a535d6_90_0,31181757266366468,Proteja os Nódulos de Colhedoras
STG_1_e58baca8b4594c5c8b9ee8eb81f7ecb2,30928171548270592,"Eita! Os caçadores te pegaram mesmo, hein?!<br>É, pensei que você tivesse visto os avisos."
STG_2_e58baca8b4594c5c8b9ee8eb81f7ecb2,31228502341574656,"Enfim, eu tenho uma coisa aqui que vai te ajudar com esses pestinhas estelares. <br>Aqueles bichos melequentos das estrelas, sabe? Só falar comigo."
DF_Name_0,29025126539321344,Médio
DF_Desc_0,29025126547709952,"<b>Classe de Inimigo Máxima: 1</b><br><br>Nível de Desafio:<br><b><color=#FFC700>Reduzida (-40%)</color></b><br><br><b><color=#00D6D2>Inimigos Fracos</color></b> surgem ao invés dos mais difíceis<br><br>Estruturas do Evento, chefes e Caçadores têm <b><color=#00D6D2>menos vida</color></b><br><br>Vida reduzida do inimigo <b><color=#FFC700>(-25%)</color></b><br><br><b>Recursos de Classe Reduzidos</b>."
DF_Name_1,29025126547709953,Picante
DF_Desc_1,29025126547709954,<b>Nível máximo de inimigos: 2</b><br><br>Nível de desafio:<br><b><color=#FFC700>Padrão</color></b><br><br>Ganhe +40% de Glizzy e REP<br><br>Recursos até o <b>Nível 3</b>
DF_Name_2,29025126547709955,Ardente
DF_Desc_2,29025126547709956,"<b>Classe de Inimigo Máxima: 3</b><br><br>Nível de Desafio:<br><b><color=#FFC700>Aumentado (+40%)</color></b><br><br><b><color=#00D6D2>Inimigos mais fortes</color></b> surgem ao invés dos mais fracos<br><br>Estruturas de evento, chefes e Caçadores têm <b><color=#00D6D2>mais vida</color></b><br><br>Recebem +60% de Podrito e PER<br>Recursos até a <b>Classe 4</b>."
DF_Name_3,29025126547709957,Pesadelo
DF_Desc_3,29025126547709958,"<b>Classe de Inimigo Máxima: 3</b><br><br>Nível de Desafio:<br><b><color=#FFC700>Aumentado (+100%)</color></b><br><br>Estruturas de evento, chefes e Caçadores têm <b><color=#00D6D2>aumento gigantesco de vida</color></b><br><br>Recebem +100% de Podrito e PER<br><br>Recursos até a <b>Classe 5</b>."
ITM_Attr_441,28553671907450880,Intervalo de Geração x{0:0.##}
ITM_Attr_442,28711131483725824,{0:+#.##;-#.##;+0} de Chance de Crítico Corpo a Corpo
ITM_Attr_443,28711131492114432,{0:|+|+|+}{0:percent()}% de Chance de Crítico Corpo a Corpo
ITM_Attr_444,28711131492114433,Chance de Crítico Corpo a Corpo x{0:0.##}
ITM_Attr_445,28711131492114434,{0:+#.##;-#.##;+0} de Dano Crítico Corpo a Corpo
ITM_Attr_446,28711131492114435,{0:|+|+|+}{0:percent()}% de Dano Crítico Corpo a Corpo
ITM_Attr_447,28711131492114436,Dano Crítico Corpo a Corpo x{0:0.##}
ITM_Attr_448,28711131492114437,{0:+#.##;-#.##;+0} de Distância de Repulsão
ITM_Attr_449,28711131492114439,{0:|+|+|+}{0:percent()}% de Distância de Repulsão
ITM_Attr_450,28711131492114441,Distância de Repulsão x{0:0.##}
ITM_Attr_451,28711131492114438,{0:+#.##;-#.##;+0} de Distância de Repulsão Corpo a Corpo
ITM_Attr_452,28711131492114440,{0:|+|+|+}{0:percent()}% de Distância de Repulsão Corpo a Corpo
ITM_Attr_453,28711131492114442,Distância de Repulsão Corpo a Corpo x{0:0.##}
ITM_Attr_454,28958566212935680,Vida do Chefe x{0:0.##}
ITM_Attr_455,31508239826001920,Densidade dos Inimigos x{0:0.##}
ITM_Attr_456,32668876866297856,{0:|+|+|+}{0:percent()}% de Vida da Estrutura do Evento Amigável
ITM_Attr_457,32668876891463680,{0:|+|+|+}{0:percent()}% de Regeneração de Vida da Estrutura do Evento Amigável
ITM_Attr_458,32672250860904448,Vida da Estrutura do Evento do Jogador x{0:0.##}
MEH_Name_72,31000223307259904,Cabeça de Operador Patológico
MET_Name_194,31000223311454208,Torso de Operador Patológico
PE_Desc_90,31181757232812032,Primeira Colheita
PE_Desc_91,31181757266366470,Esmague Alguns Insetos
PE_Desc_104,31957267828957184,Salve Bernie!
SS_Name_7,31684905095127040,Aleatório
VO_Transcript_81,28687422266007552,Olha só as perninhas se mexendo. Adoro ver isso.
14b550cb62de4d47aa26571d5ec081a4_73_0,35944490127581184,Fuja do Planeta
1698bcf073164975b50d0c057e9e9434_40_0,35944490102415360,Próxima Onda
1d47360bac994027a98c29d45df2a55b_69_0,36342413208686592,Nódulos da Fábrica Destruídos
