Key,Id,Spanish(es)
MET_Name_195,33737058440089600,Torso flotador encogido
MET_Name_196,34043328225251329,Torso flotador dorado de Carl
PE_Desc_105,32979855038251008,Fábrica de clones alienígena
PE_Desc_106,34098342833979393,Cápsula de clonación alienígena
VO_Transcript_120,35567081859571712,Los tipos con los que tienes que pelear están dopados con salchichas.<br>Vas a sacar los suministros.
VO_Transcript_121,35564579508445184,"Carl dice que necesitas entrenamiento. <br>Así que escucha y no mueras, ¿de acuerdo?"
VO_Transcript_122,35507031359086592,"Mi compadre, el entrenador Dan, te cuidará, así que estás en buenas manos."
VO_SpeakerName_6,33332958671659008,Princesa OmniCarne
WPN_Name_160,33550649413005312,Espátula de operación Quacks
WPN_Name_161,33737062735056896,Truco de pescado
WPN_Name_162,34041999033536512,Espátula dorada
1016690cd2f7490092f4aeab093cec72_109_0,39596777527869441,Contenedores destruidos
1d47360bac994027a98c29d45df2a55b_70_0,42829564557496320,Difusoras destruidas
1d47360bac994027a98c29d45df2a55b_72_0,42829564557496321,Destruye la fábrica.
780b3c462166410cb105383610f867a4_26_0,40699209502720000,.
882c3ea243c1443e95759576b73b2729_110_0,40046892562546689,Tuberías tapadas
c684dd36776f40a7becea5c3a624dec7_111_0,43214497377521665,Artilleroides derrotados
db2e0f5131304464a110d29750997d13_77_0,43614748405653504,Chefs rescatados
e1a978fc518c4eb495acc2987c36bb16_60_0,39648836050518016,Prueba
eebf973a04794126a5f32ebeba654e8e_36_0,42829564469415936,Eliminado
STG_74_354fe9732f974003a3c36d9537d17af2,38614139122212864,¡Me dieron en la torre! ¡Me resbalo!
STG_75_354fe9732f974003a3c36d9537d17af2,38614139126407168,"¡Oh, no!"
STG_76_e58baca8b4594c5c8b9ee8eb81f7ecb2,38614139126407169,"Oh, no... es el Castillo de carne."
STG_77_354fe9732f974003a3c36d9537d17af2,38614139126407170,¡Esto no es normal! ¡Tenemos que salir de aquí!
STG_78_354fe9732f974003a3c36d9537d17af2,38614139126407171,"Ohhh, eso no es bueno."
STG_79_354fe9732f974003a3c36d9537d17af2,38614139126407172,¡Están usando magia de carne en nosotros!
STG_80_354fe9732f974003a3c36d9537d17af2,38614139126407173,"¡Están en el parabrisas!<br>Roxie, ¡¿qué tal la carne nueva?!"
STG_81_354fe9732f974003a3c36d9537d17af2,38614139126407174,"Espera un momento, Cristalito."
STG_82_354fe9732f974003a3c36d9537d17af2,38614139126407175,Se está quebrando...<br>¡salgamos ahora mismo!
STG_83_67ffa4aa801547e08f42ad692cdaa0a5,43573508251312128,"Empieza con el relajo, ¿va?"
STG_83_af11e610266c43dfa34d0537058cd719,43571889296105472,Tienes que bajar y acercarte a ese ADN.
STG_83_e58baca8b4594c5c8b9ee8eb81f7ecb2,43570063645597696,"Ahora bien, que tengas la carne inteligente no significa que tu cerebro lo sea."
ABL_Name_238,42040861960167424,Bomba blandita
ABL_Desc_238,42079388445958144,Lanza una granada que derriba a los enemigos.
ABL_Name_240,42064901517074432,Explosión blandita
ABL_Desc_240,42079388450152448,Empuja a los enemigos cercanos.
ASCR_Desc_0,41108792622964736,Predeterminado
ASCR_Desc_1,41108792631353344,"Los enemigos son resistentes a las <#FFEB04><link=""Keyword:17"">[Condiciones]</link></color> elementales."
ASCR_Desc_2,41108792631353345,Las estructuras aliadas tienen menor salud.
ASCR_Desc_3,41108792631353346,Los jugadores tienen menos salud.
ASCR_Desc_4,41108792631353347,Los enemigos se mueven más rápido.
ASCR_Desc_5,41108792631353348,Se reduce la curación.
ASCR_Desc_6,41108792631353349,Los enemigos atacan más rápido.
ASCR_Desc_7,41108792631353350,Los cazadores llegan antes de tiempo.
ASCR_Desc_8,41108792631353351,Los jugadores reaparecen con menos salud.
ASCR_Desc_9,41108792631353352,Los enemigos tienen más salud.
ASCR_Desc_10,41108792631353353,Se reduce el empuje cuerpo a cuerpo.
CQ_Name_2,41866088349163521,Cebo en el agua
CQ_Desc_2,41848132785397762,"¡Peterium está infestado del peor tipo de piratas, el que ni siquiera tiene una canción propia! Entra, haz lo tuyo, saca el núcleo de carne. El ""cebo"" del título no habla de ti. Probablemente."
CQ_Name_3,41866088349163522,Relájate
CQ_Desc_3,41848132785397764,"Sub Zeroni tiene problemas con el frío, con las criaturas y con la moral. Técnicamente ninguno de estos problemas es asunto tuyo. Tu única preocupación es el núcleo de carne. Lo demás es cuestión del clima."
CQ_Name_4,41866088349163523,Buen momento de Lava
CQ_Desc_4,41848132785397766,"Lava Del Rey es MAGNÍFICA, Blandito. ¡El calor! ¡El brillo! ¡Su entera inestabilidad estructural! Muchos empleados no se atreven a IR, se pierden de mucho (además de que esta relacionado con la tasa de fallecimientos). En mi opinión, es un lugar PERFECTAMENTE razonable para mandar a un empleado."
CQ_Name_5,41866088349163524,Arranquen motores
CQ_Desc_5,41848132785397768,"El Viejo Tangus es tal como parece: grande, feroz y repleto de peligros que quieren detenerte. Muéstrales que tú eres mejor. Obtén el núcleo de carne. Regresa a casa."
CQ_Name_6,41866088349163525,Montaje de entrenamiento
CQ_Desc_6,41848132785397770,"Muchas historias inician con el ascenso a una montaña peligrosa, Blandito. Esta puede ser una de esas historias, o solo puede ser algo laborioso. Aún así, la vas a subir. El núcleo de carne se encuentra allá arriba."
CQ_Name_7,41866088349163526,Frenesí de jochos
CQ_Desc_7,41848132785397772,No dejes que lo diminuto te engañe. El Pequeño Tangus tiene un enorme complejo de inferioridad. Los últimos tres equipos de extracción regresaron confundidos con lo que les pasó. Tú no tendrás problema. Espero.
CQ_Name_8,41866088349163527,Fraken cuate
CQ_Desc_8,41848132785397774,No le tengas miedo al grandullón solo porque se comió un par de planetas.
CQ_Name_9,41866088349163528,Seguro médico v1
CQ_Desc_9,41848132785397776,Rangus ofrece las mejores políticas para sus empleados.
CQ_Name_10,41866088349163529,Seguro médico v2
CQ_Desc_10,43214492713455616,Parte del paquete de compensación para empleados de nivel oro.
CQ_Name_11,41866088349163530,Nunca digas nunca v1
CQ_Desc_11,41848132785397779,"Si al principio no tienes éxito, ¡mejor suerte la próxima vez!"
CQ_Name_12,41866088349163531,Señor del anillo
CQ_Desc_12,41848132785397781,"Los Padres Fundidores pueden ser duros, ¡pero también hacen trampa!"
CQ_Name_14,41866088349163533,Primera Cosecha
CQ_Desc_14,41848132785397785,"¡Bienvenido a Carnes Rangus, peque! Ahora, lo único que se interpone entre tú y el Empleado del Mes es la carne, y lo único que se interpone entre tú y la carne es lo que sea que ande por ahí tratando de arrancarte la cara a mordidas. ¡Así que sal ahí afuera, consigue un núcleo de carne y sácalo de un tirón para que podamos alimentar a la galaxia! ¡Ese es todo el trabajo en pocas palabras!"
CQ_Name_15,41866088349163534,I+D junior de Rangus
CQ_Desc_15,41848132785397787,"Toda nueva contratación de Rangus pasa parte de su primera semana haciendo algo de I+D (eso es ""Investigación y Demolición"" para ti, amiguito). Y hay todo un mundote de violencia…digo, ""investigación"" esperando a ser hecho. Muéstrame de qué eres capaz y veremos lo de mejorar esas armas."
CQ_Name_16,41866088349163535,¡Y mi hacha!
CQ_Desc_16,41848132785397789,"Hay más en esos planetas que solo carne, amiguito… Tráeme una buena carga de minerales y haré que el taller te fabrique una herramienta de excavación muy fina. Estrictamente para la cuidadosa recuperación de reliquias históricas, por supuesto. (Y de cualquier cosa que las esté sosteniendo.)"
CQ_Name_17,41866088349163536,Motosierra arrasadora
CQ_Desc_17,41848132785397791,"¡Esos antiguos gastronautas dejaron un montón de chatarra útil tirada por toda la galaxia! Y Rangus tiene la política de ""el que lo encuentra se lo queda"" que legal ha revisado exactamente cero veces. Tráeme algo de tecnología antigua y te armaré una cosita para hacer el próximo planeta aún más abundante."
CQ_Name_18,41866088349163537,Consciente del estilo
CQ_Desc_18,41848132785397793,"Te ves bien, vale la pena dar uno o dos CONSEJOS más."
CQ_Name_20,41866088349163539,Experimento del científico de carne
CQ_Desc_20,41848132785397797,"Bueno, Blandito, veo que estás juntando recursos como una ardilla que almacena nueces para el invierno. ¡Muy bien!<br><br>Es hora de volverse ese súper blandito que sabemos debes ser."
CQ_Name_22,41866088349163541,El resplandor
CQ_Desc_22,41848132785397801,"¿Sabes qué necesitas para que te noten por aquí? Algo de garra… chispa… ¡estilo! Como esos enemigos que están <i><b>brillando en dorado</i></b>. Ese es el look que queremos para ti. Túmbalos, quédate con su brillo, y pongámosle un poco de destello a ese uniforme."
CQ_Name_24,41866088349163543,Caos mutante v1
CQ_Desc_24,41848132785397805,Puedes aprender una lección de esos mutantes enojados.
CQ_Name_25,41866088349163544,Caos mutante v2
CQ_Desc_25,41848132785397807,"Vaya, esos mutantes son un grupo de gente malhumorada."
CQ_Name_26,41866088349163545,Una vida más para vivir
CQ_Desc_26,41848132785397809,A veces solo necesitas una oportunidad más.
CQ_Name_27,41866088349163546,Franken Funk v1
CQ_Desc_27,41848132785397811,Esos Frankens tienen un sabor especial que los mantiene duros.
CQ_Name_28,41866088349163547,Franken Funk v2
CQ_Desc_28,41848132785397813,Las mejores recetas realmente se marinan en ese sabor Franken.
CQ_Name_36,42875506234744832,Que valga la pena
CQ_Desc_36,42875506259910656,"Mi buen compadre Mike maneja el mejor mostrador de intercambio del sector: tarifas justas, sonrisas justas, número justo de dedos…Creo que podemos convencerlo de montar tienda en la nave de tiempo completo, pero Mike es un hombre de negocios. Demuéstrale que hay buen dinero que sacarte y se va a animar bien rapidito."
CT_Name_1,42477876783542272,Edición del Fundador
CT_Name_2,42477876800319488,Probadores de carne
CT_Name_3,42477876800319489,Basura
CT_Name_4,42477876800319490,Legendario
CT_Name_5,42477876800319491,Edición de cerebro podrido
FL_Name_11,40359174591209472,Estilo de carga vacía
FL_Desc_11,40359174738010112,"Daña mucho más al tipo al que golpeas directamente, pero a cambio de reducir el radio de explosión. La clásica disyuntiva."
FL_Name_12,40990661455896576,Estilo de natación
FL_Desc_12,40990661481062400,"Recuerda, no tienes que ser más rápido que los tiburones en el agua, ¡solo más rápido que tus amigos!"
FL_Name_13,40990661481062401,Estilo de maestro de esbirros
FL_Desc_13,40990661481062402,¿Cuántos esbirros se necesitan para llegar al núcleo carnoso de un planeta? ¿Uno? ¿Dos? ¿Tres?
FL_Name_14,40990661481062403,Estilo de cocinero de hamburguesas
FL_Desc_14,40990661481062404,Todo ese tiempo que volteé hamburguesas fue solo un entrenamiento para este momento. Ahora todo tiene sentido.
INTD_Name_1,38500763108892672,Panel de control
INTD_Action_1,38500763113086976,Interactuar
INTD_Name_2,38514228506648576,Monolito inquietante
INTD_Action_2,38514228510842880,Ofrece carne de pierna
INTD_Action_3,38514228510842881,Ofrece carne de torso
INTD_Name_4,38514228510842882,Electrodoméstico sospechoso
INTD_Action_4,38514228510842883,Intercambia carne al azar
INTD_Action_5,38514228510842884,Ofrece carne de cabeza
INTD_Name_6,38528188916162560,Caja de carga
INTD_Action_6,38528188924551168,Interactúa con la cosita
INTD_Name_7,38529308078104576,Carl Rangus
INTD_Name_8,38529308078104577,Entrenador Dan
INTD_Action_8,38528188924551170,¡Comienza la partida!
INTD_Name_9,38528188924551171,Terminal de estilo
INTD_Name_10,38529308078104578,Terminal de beneficios de empleado
INTD_Action_11,38554421091622912,Monedas comerciales
INTD_Name_12,38528188924551175,Camión
INTD_Action_12,38528188924551176,Repara el camión.
INTD_Name_13,38528188924551177,Terminal definitiva
INTD_Name_14,38528188924551178,Terminal de armas
INTD_Action_15,38554421100011520,Arranca el camión.
INTD_Action_16,38529308078104581,No necesita reparación.
INTD_Action_17,38554421100011521,Habla con el entrenador Dan.
INTD_Action_18,38555847624744960,Abre la puerta.
INTD_Name_19,38555847624744961,Escapa de la escotilla.
INTD_Action_19,38555847624744962,Abierto
INTD_Action_20,38555847624744963,Activa el horno.
INTD_Name_21,38555847624744964,Dispensador de carne
INTD_Action_21,38555847624744965,¿Tienes carne?
INTD_Name_22,38559873686822912,Hamburtrueno
INTD_Action_22,38559873695211520,Prepárese para el lanzamiento
ITM_Name_982,39085048019582976,Tejido de araña
ITM_Name_984,40359174763175936,Carga vacía I
ITM_Name_985,40359174763175937,Carga vacía II
ITM_Name_986,40359174763175938,Carga vacía III
ITM_Name_987,40994790945316864,Cocinero de hamburguesas I
ITM_Name_988,40994790945316865,Maestro de esbirros I
ITM_Name_989,40994790945316866,Nadador I
ITM_Name_990,40994790945316867,Cocinero de hamburguesas II
ITM_Name_991,40994790945316868,Maestro de esbirros II
ITM_Name_992,40994790945316869,Nadador II
ITM_Name_993,40994790945316870,Cocinero de hamburguesas III
ITM_Name_994,40994790945316871,Maestro de esbirros III
ITM_Name_995,40994790945316872,Nadador III
MEH_Desc_60,43539132193894400,Cabeza de carne inteligente normal para todos los empleados.
MEH_Desc_72,43507558438072320,Entregado personalmente por Carl Rangus a quienes fueron los primeros en entrar en combate.
MEH_Desc_73,43507558467432448,El aumento de las lesiones craneales aún no se demuestra.
MEH_Desc_74,43507558467432449,Connor O'Malley cedió los derechos de su imagen a cambio de un suministro de Rangus de por vida. No leyó el contrato.
MEH_Name_75,41673761746227200,Cabeza de piloto de Rangus
MET_Desc_167,43539132223254528,Usado por generaciones de científicos especializados en carne.
MET_Desc_194,43507558467432450,Ese patito vio cosas que te destrozarían.
MET_Desc_195,43507558467432451,Un nostálgico recuerdo de la opción original “Jolly Feast” del menú infantil de Rangus.
MET_Desc_196,43507558467432452,El estilo clásico sigue siendo el mejor.
MET_Name_197,41758238770106368,Torso de piloto de Rangus
PE_Desc_100,42829564599439360,Mutantes del túnel
PE_Desc_109,39596777527869440,Ritmo del taller
PE_Desc_110,40051845133795328,Deten la invocación de la abominación
WPN_Name_163,41673766724866048,El palo de infancia de Carl
WPN_Name_164,41673766800363520,Espátula de piloto de Rangus
WPN_Name_165,41673766888443904,Periódico coleccionable
06ee873104e6457f8fa804beda5d776f_40_0,55920373358587904,Escapa en un hamburtrueno.
0c5e0b437f13418387fcb4fda3255c12_110_0,45428356416528384,Encuentra el pozo de lodo.
45913b0062ba4bedad3d390ead657593_117_0,50485223704264705,Reinicia a Reset.
4a9bef823c604de19b73c9aeafca1d8d_117_0,50485223704264704,Encuentra a Reset.
4c5f937ce7714ef9b521d16bc072a73a_89_0,45789048323694592,¡Llévate carne gratis!
64f797dc3da74b8ea65cf4e2d44341ba_117_0,50485223704264706,¡Reset despega al infinito y más allá!
8c9ba7dccc20445c89cd89d1ba506cc4_88_0,53087326635548672,Cristal protector
98a8f6a25bfa4799901701cb818c0d9a_77_0,50485223666515968,Zorpjets destruidos
a1bfc46fe1a54a509690de1b510631e3_88_0,53087326635548673,Dispara a los cristales para alinearlos.
d041259c46074c00896e43684af48ba9_89_0,45789048327888896,¡Carne gratis!
d0e8fcbdc77f4b76892c67d9ba0008a2_65_0,45428356357808128,Bombillas reventadas
ed78870de0ee4edc9c00f8d0e25bd930_100_0,46164313786580992,Patos derrotados
eebf973a04794126a5f32ebeba654e8e_53_0,45655994116595712,Mosquiteros eliminados
STG_12_29a85a0d1ea943ea96ec6907247dc477,45655991558070272,"Oficialmente, me gustaría anunciar: ¡Feliz cumpleaños!"
STG_84_9850ab8dd16e4c88acd86a61b4b87604,45655991562264576,"Lamento decirte esto, pero esta pelea no es precisamente justa.<br>Verás, estos mutantes se llenan de energía con el jocho bebible."
STG_85_9850ab8dd16e4c88acd86a61b4b87604,45655991562264577,"¡Bien, campeón, para esto has estado entrenando!"
CQ_Desc_37,43895583612592128,A veces solo necesitas dos oportunidades más.
CQ_Name_37,43895583587426304,Dos vidas más por vivir
CQ_Desc_38,43951722278674432,"Si al principio no tienes éxito, ¡mejor agáchate para la próxima!"
CQ_Name_38,43942200277458944,Nunca digas nunca v2.
CQ_Desc_39,43951722278674433,"Si al principio no tienes éxito, ¡sacúdete el polvo e inténtalo otra vez!"
CQ_Name_39,43942200277458945,Nunca digas nunca v3
CQ_Desc_41,44003070172979200,"Conozco esa mirada, Blandito... te acabas de dar cuenta que existe un sistema de rangos. ¡Bien! ¡Sigue mejorando! Tengo un regalito para ti, y lo digo de forma literal, está chiquito."
CQ_Name_41,44003070001012736,Empleado del día
CQ_Desc_42,44007851671150593,"Tenía una foto de ti en el sala de descanso. No es una gran foto pero expresaba tu entusiasmo. No recuerdo qué le paso, pero ¡sigue así! Tiene un premio por algún lado y te lo mereces."
CQ_Name_42,44007851671150592,Empleado de la semana
CQ_Desc_43,44007851671150595,"Muchos empleados deciden renunciar al llegar a este nivel. Aunque el rango 30 es una gran meta, esos compañeros ahora son sándwiches... no fue un castigo, sino una reasignación. Tú eres mejor que un sándwich, Blandito. Espero."
CQ_Name_43,44007851671150594,Empleado del mes
CQ_Desc_44,44007851671150597,"¿Sabes lo que me agrada de ti? Que nunca te detienes. Algunos empleados llegan al rango 30 y quedan satisfechos, pero tú no. Eres increíble. Ahora regresa a trabajar."
CQ_Name_44,44007851671150596,Empleado del año
CQ_Desc_45,44007851671150599,"Si vemos el calendario, has sido un empleado por mucho menos de una década, ¿pero emocionalmente? Llevas décadas repletas de carne. Eso sí, el premio es real."
CQ_Name_45,44007851671150598,Empleado de la década
CQ_Desc_46,44007851671150601,"El premio al Empleado del Siglo solía otorgarse de forma póstuma. Entonces estamos intentando un nuevo enfoque. Harás algo histórico, Blandito. Lo más importante es que harás dinero también."
CQ_Name_46,44007851671150600,Empleado del siglo
CQ_Desc_47,44007851671150603,Nunca...<b><i>ni una sola vez</i></b>... he entregado el premio Empleado del mileno. Tú serías el primero. Piensa en eso. Lo digo en serio. Piensa en eso mientras sigues subiendo de rango.
CQ_Name_47,44007851671150602,Empleado del milenio
CQ_Desc_48,44007851671150605,"Llegamos a ese punto en el que tuve que buscar las palabras para saber su significado. En términos geológicos, una época es muchísimo tiempo. En términos de reconocimiento laboral, significa que eres increíble."
CQ_Name_48,44007851671150604,Empleado de la época
CQ_Desc_49,44007851671150607,Blandito. Compa. Ya se me están terminando los incrementos de tiempo. Un eón es mil millones de años. Ninguna compañía había operador durante mil millones de años. Estamos al borde de las reglas de RH y eso lo respeto.
CQ_Name_49,44007851671150606,Empleado de la era
CQ_Desc_50,44007851671150609,"Lo lograste. Mandé a que hicieran un trofeo con forma de medallón de carne. Tiene grabado tu nombre, solo que no me lo sé, entonces dice ""Blandito"". ¿Verdad que ese es tu nombre? Felicidades. Lo digo desde el corazón."
