Key,Id,Japanese(ja)
ITM_Name_37,346366143356999,感染魚の噛みつき
ITM_Attr_38,17438567620927498,射程 {0:+#.##;-#.##;+0}
ITM_Attr_40,17438567625121797,武器精度 {0:|+|+|+}{0:percent()}%
ITM_Attr_41,17438567620927689,トルソ能力リチャージ速度 {0:|+|+|+}{0:percent()}%
ITM_Attr_42,17438567620927553,{0} プレイヤー数 プレイヤー属性
ITM_Attr_45,17438567620927683,追加よろめき発生率 {0:|+|+|+}{0:percent()}%
ITM_Attr_46,17461889725358099,最大HP {0:0.##}倍
ITM_Attr_47,17438567620927602,レッグ能力リチャージ速度 {0:|+|+|+}{0:percent()}%
ITM_Attr_49,17461889725358082,チャレンジレベル {0:|+|+|+}{0:percent()}%
ITM_Attr_50,17438567620927509,チャレンジレベル {0:0.##}倍
ITM_Attr_51,17438567620927536,直撃ダメージ {0:|+|+|+}{0:percent()}%
ITM_Attr_52,17438567620927663,効果発生率 {0:|+|+|+}{0:percent()}%
ITM_Attr_53,17438567620927535,被ダメージ {0:0.##}倍
ITM_Attr_54,17438567620927554,ノックバック効果 {0:+#.##;-#.##;+0}
ITM_Attr_55,17438567620927515,追加クリティカル率 {0:|+|+|+}{0:percent()}%
ITM_Attr_56,17438567620927664,発射体数 {0:+#.##;-#.##;+0}
ITM_Attr_58,17438567625121792,弱点ダメージ {0:|+|+|+}{0:percent()}%
ITM_Attr_59,17438567620927493,空中移動速度 {0:|+|+|+}{0:percent()}%
ITM_Attr_60,17438567620927570,重力 {0:0.##}倍
ITM_Attr_62,17438567620927668,修理ナノボット量 {0:+#.##;-#.##;+0}
ITM_Attr_63,17438567620927669,修理ナノボット容量 {0:+#.##;-#.##;+0}
ITM_Name_65,346366143357003,スパイダーウェブ
ITM_Attr_66,17438567620927660,周囲の敵スカウト数 {0:|+|+|+}{0:percent()}%
ITM_Attr_72,17461889721163780,攻撃速度 {0:0.##}倍
ITM_Attr_75,17438567620927564,見つかった！
ITM_Attr_76,17438567620927574,ヘッドミートによるダメージ軽減 {0:+#.##;-#.##;+0}
ITM_Attr_77,17438567620927690,トルソミートによるダメージ軽減 {0:+#.##;-#.##;+0}
ITM_Attr_78,17438567620927600,レッグミートによるダメージ軽減 {0:+#.##;-#.##;+0}
ITM_Attr_79,17461889725358150,トルソミート耐久度 {0:0.##}倍
ITM_Attr_80,17461889725358149,トルソミート耐久度 {0:|+|+|+}{0:percent()}%
ITM_Attr_81,17461889725358120,レッグミート耐久度 {0:0.##}倍
ITM_Attr_82,17461889725358119,レッグミート耐久度 {0:|+|+|+}{0:percent()}%
ITM_Attr_83,17438567620927543,シップビーコンのドロップ {0:+#.##;-#.##;+0}
ITM_Attr_84,17461889725358085,シップビーコンのドロップ {0:0.##}倍
ITM_Attr_86,17438567620927684,初期リスポーン数 {0:+#.##;-#.##;+0}
ITM_Attr_87,17438567620927560,火ダメージ {0:+#.##;-#.##;+0}
ITM_Attr_88,17461889725358094,火ダメージ {0:|+|+|+}{0:percent()}%
ITM_Attr_89,17461889725358095,火ダメージ {0:0.##}倍
ITM_Attr_90,17438567620927589,氷ダメージ {0:+#.##;-#.##;+0}
ITM_Attr_91,17461889725358113,氷ダメージ {0:|+|+|+}{0:percent()}%
ITM_Attr_92,17461889725358114,氷ダメージ {0:0.##}倍
ITM_Attr_93,17438567620927546,電撃ダメージ {0:+#.##;-#.##;+0}
ITM_Attr_94,17461889725358088,電撃ダメージ {0:|+|+|+}{0:percent()}%
ITM_Attr_95,17461889725358089,電撃ダメージ {0:0.##}倍
ITM_Attr_96,17438567620927674,スライムダメージ {0:+#.##;-#.##;+0}
ITM_Attr_97,17461889725358145,スライムダメージ {0:|+|+|+}{0:percent()}%
ITM_Attr_98,17461889725358146,スライムダメージ {0:0.##}倍
ITM_Name_1010,46870603527872512,ヘルシー I
ITM_Name_1011,46870603527872513,ヘルシー II
ITM_Name_1012,46870603527872514,ヘルシー
ITM_Name_1013,46881725060472832,発射体 I
ITM_Name_1014,46881725064667136,ミート能力 I
ITM_Name_1015,46881725064667137,ミートシールド I
ITM_Name_1016,46881725064667138,発射体 II
ITM_Name_1017,46881725064667139,ミート能力 II
ITM_Name_1018,46881725064667140,ミートシールド II
ITM_Name_1019,46881725064667141,発射体 III
ITM_Attr_102,17438567620927595,地上ジャンプ高度 {0:0.##}倍
ITM_Name_1020,46881725064667142,ミート能力
ITM_Name_1021,46881725064667143,ミートシールド
ITM_Name_1022,48008300573220864,ロングレンジ I
ITM_Name_1023,48008300573220865,ロングレンジ II
ITM_Name_1024,48008300573220866,ロングレンジ
ITM_Name_1025,48008300573220867,ショートレンジ I
ITM_Name_1026,48008300573220868,ショートレンジ II
ITM_Name_1027,48008300573220869,ショートレンジ
ITM_1028_HE_0,48628779042463744,[感電] ターゲットへのダメージ時
ITM_Name_1028,48280725907038208,ライトニング I
ITM_Name_1029,48280725907038209,ライトニング II
ITM_Attr_103,17461889725358147,水中ジャンプ高度 {0:0.##}倍
ITM_Name_1030,48280725907038210,ライトニング
ITM_1031_HE_0,48628779042463745,[燃焼] ターゲットへのダメージ時
ITM_Name_1031,48280725907038211,インセンディアリー I
ITM_Name_1032,48280725907038212,インセンディアリー II
ITM_Name_1033,48280725907038213,インセンディアリー
ITM_1034_HE_0,48628779042463746,[極寒] ターゲットへのダメージ時
ITM_Name_1034,48280725907038214,フロストバイト I
ITM_Name_1035,48280725907038215,フロストバイト II
ITM_Name_1036,48280725907038216,フロストバイト
ITM_1037_HE_0,48628779042463748,[よろめき] ターゲットへのダメージ時
ITM_Name_1037,48280725907038217,物理 I
ITM_Name_1038,48280725907038218,物理 II
ITM_Name_1039,48280725907038219,物理 III
ITM_Attr_104,17461889725358148,泳ぎ速度 {0:0.##}倍
ITM_1040_HE_0,48598979758252032,[スライム] ターゲットへのダメージ時
ITM_Name_1040,48280725907038220,スプラッター I
ITM_Name_1041,48280725907038221,スプラッター II
ITM_Name_1042,48280725907038222,スプラッター
ITM_Name_1043,49034011132026880,コバートオプス I
ITM_Name_1044,49034011132026881,コバートオプス II
ITM_Name_1045,49034011132026882,コバートオプス
ITM_Attr_105,17461889716969472,空中移動速度 {0:0.##}倍
ITM_Attr_107,17461889725358140,リロード速度 {0:0.##}倍
ITM_Attr_108,17461889725358121,マガジンサイズ {0:|+|+|+}{0:percent()}%
ITM_Attr_109,17461889725358122,マガジンサイズ {0:0.##}倍
ITM_Attr_110,17438567620927579,ヒットスキャンダメージ {0:+#.##;-#.##;+0}
ITM_Attr_111,17461889725358101,ヒットスキャンダメージ {0:|+|+|+}{0:percent()}%
ITM_Attr_112,17461889725358102,ヒットスキャンダメージ {0:0.##}倍
ITM_Attr_113,17438567620927630,近接攻撃ダメージ {0:+#.##;-#.##;+0}
ITM_Attr_114,17461889725358129,近接攻撃ダメージ {0:|+|+|+}{0:percent()}%
ITM_Attr_115,17461889725358130,近接攻撃ダメージ {0:0.##}倍
ITM_Attr_116,17438567620927667,リロード判定枠 {0:|+|+|+}{0:percent()}%
ITM_Attr_117,17438567620927626,ミート能力ダメージ {0:+#.##;-#.##;+0}
ITM_Attr_118,17461889725358123,ミート能力ダメージ {0:|+|+|+}{0:percent()}%
ITM_Attr_119,17461889725358124,ミート能力ダメージ {0:0.##}倍
ITM_Attr_123,17461889725358100,HP回復 {0:0.##}倍
ITM_Attr_124,17438567620927672,近距離ダメージ {0:|+|+|+}{0:percent()}%
ITM_Attr_125,17438567620927604,遠距離ダメージ {0:|+|+|+}{0:percent()}%
ITM_Attr_126,17461889725358092,火蓄積 {0:|+|+|+}{0:percent()}%
ITM_Attr_127,17461889725358111,氷蓄積 {0:|+|+|+}{0:percent()}%
ITM_Attr_128,17461889725358143,スライム蓄積 {0:|+|+|+}{0:percent()}%
ITM_Attr_129,17461889725358086,電撃蓄積 {0:|+|+|+}{0:percent()}%
ITM_Attr_130,17438567620927501,バリア持続時間 {0:+#.##;-#.##;+0}
ITM_Attr_131,17461889721163781,バリア持続時間 {0:|+|+|+}{0:percent()}%
ITM_Attr_132,17461889721163782,バリア持続時間 {0:0.##}倍
ITM_Attr_133,17438567620927503,バリア最大値 {0:+#.##;-#.##;+0}
ITM_Attr_134,17461889721163785,バリア最大値 {0:|+|+|+}{0:percent()}%
ITM_Attr_135,17461889721163786,バリア最大値 {0:0.##}倍
ITM_Attr_136,17438567620927502,バリア獲得量 {0:+#.##;-#.##;+0}
ITM_Attr_137,17461889721163783,バリア獲得量 {0:|+|+|+}{0:percent()}%
ITM_Attr_138,17461889721163784,バリア獲得量 {0:0.##}倍
ITM_Attr_139,17438567620927665,発射体速度 {0:+#.##;-#.##;+0}
ITM_Attr_140,17461889725358138,発射体速度 {0:|+|+|+}{0:percent()}%
ITM_Attr_141,17461889725358139,発射体速度 {0:0.##}倍
ITM_Attr_142,17438567620927562,フランケンビーンズパワーレベル {0:0.##}倍
ITM_Attr_143,17438567620927597,物理ダメージ {0:+#.##;-#.##;+0}
ITM_Attr_144,17461889725358117,物理ダメージ {0:|+|+|+}{0:percent()}%
ITM_Attr_145,17461889725358118,物理ダメージ {0:0.##}倍
ITM_Attr_146,17461889725358115,物理蓄積 {0:|+|+|+}{0:percent()}%
ITM_Attr_148,17438567620927575,ヘッドミート耐久度 {0:+#.##;-#.##;+0}
ITM_Attr_149,17438567620927691,トルソミート耐久度 {0:+#.##;-#.##;+0}
ITM_Attr_150,17438567620927601,レッグミート耐久度 {0:+#.##;-#.##;+0}
ITM_Attr_151,17438567620927651,ミニオンダメージ {0:+#.##;-#.##;+0}
ITM_Attr_152,17461889725358131,ミニオンダメージ {0:|+|+|+}{0:percent()}%
ITM_Name_152,346366143357009,ホットウィーナー
ITM_Attr_153,17461889725358132,ミニオンダメージ {0:0.##}倍
ITM_Name_153,346366143357011,タコス
ITM_Attr_154,17438567620927652,ミニオンHP {0:+#.##;-#.##;+0}
ITM_154_HE_0,18226653686652928,遠距離武器ダメージを与えた時
ITM_Name_154,346366143357013,スローターステップ（物理）
ITM_Attr_155,17461889725358133,ミニオンHP {0:|+|+|+}{0:percent()}%
ITM_Attr_156,17461889725358134,ミニオンHP {0:0.##}倍
ITM_Name_156,346366143357015,火マスタリー I
ITM_Attr_157,17438567620927653,ミニオンHP回復 {0:+#.##;-#.##;+0}
ITM_Attr_158,17461889725358135,ミニオンHP回復 {0:|+|+|+}{0:percent()}%
ITM_Name_158,346366143357017,コーヒーミルク
ITM_Attr_159,17461889725358136,ミニオンHP回復 {0:0.##}倍
ITM_Attr_160,17461889721163778,全ダメージ {0:0.##}倍
ITM_Attr_162,17438567620927506,連射数 {0:+#.##;-#.##;+0}
ITM_Attr_163,17438567620927557,爆発半径 {0:+#.##;-#.##;+0}
ITM_Name_163,346366143357019,ホットソース
ITM_Attr_164,17438567620927555,イベント構造体HP {0:|+|+|+}{0:percent()}%
ITM_Attr_165,17438567620927556,イベント構造体HP回復 {0:|+|+|+}{0:percent()}%
ITM_Attr_166,17438567620927583,ハンターHP {0:|+|+|+}{0:percent()}%
ITM_Attr_167,17438567620927584,ハンターHP回復 {0:|+|+|+}{0:percent()}%
ITM_Name_167,346366143357021,ダメージ耐性アップ
ITM_Attr_168,17438567620927559,火蓄積 {0:+#.##;-#.##;+0}
ITM_Attr_169,17438567620927588,氷蓄積 {0:+#.##;-#.##;+0}
ITM_Name_169,346366143357023,移動速度アップ
ITM_Attr_170,17438567620927673,スライム蓄積 {0:+#.##;-#.##;+0}
ITM_Attr_171,17438567620927545,電撃蓄積 {0:+#.##;-#.##;+0}
ITM_Attr_172,17438567620927596,物理蓄積 {0:+#.##;-#.##;+0}
ITM_Attr_173,17461889725358093,火蓄積 {0:0.##}倍
ITM_Attr_174,17461889725358112,氷蓄積 {0:0.##}倍
ITM_Attr_175,17461889725358144,スライム蓄積 {0:0.##}倍
ITM_Name_175,346366143357027,リボフラビン
ITM_Attr_176,17461889725358087,電撃蓄積 {0:0.##}倍
ITM_Attr_177,17461889725358116,物理蓄積 {0:0.##}倍
ITM_Attr_178,17438567620927629,中型ミニオン数 {0:+#.##;-#.##;+0}
ITM_Attr_179,17438567620927599,大型ミニオン数 {0:+#.##;-#.##;+0}
ITM_Attr_180,17438567620927517,グレネードランチャーダメージ {0:+#.##;-#.##;+0}
ITM_Attr_181,17438567620927518,マグナムダメージ {0:+#.##;-#.##;+0} 
ITM_Name_181,346366143357029,ポークカイト
ITM_Attr_182,17438567620927519,ピストルダメージ {0:+#.##;-#.##;+0}
ITM_182_HE_0,18226653690847232,"<#FFEB04><link=""Keyword:7"">[よろめき]</link></color> ターゲットへのダメージ時発生率 15%"
ITM_Name_182,28316283744280576,デモリショニスト
ITM_Attr_183,17438567620927520,プラズマキャスターダメージ {0:+#.##;-#.##;+0}
ITM_Attr_184,17438567620927521,レールガンダメージ {0:+#.##;-#.##;+0}
ITM_Attr_185,17438567620927522,ライフルダメージ {0:+#.##;-#.##;+0}
ITM_Attr_186,17438567620927523,ロケットランチャーダメージ {0:+#.##;-#.##;+0}
ITM_Attr_187,17438567620927525,SMGダメージ {0:+#.##;-#.##;+0}
ITM_Attr_188,17438567620927524,ショットガンダメージ {0:+#.##;-#.##;+0}
ITM_190_HE_0,18226653690847233,弱点命中時
ITM_Name_190,346366143357037,レールガンリロード
ITM_Name_191,346366143357039,ロケットリロード
ITM_Name_192,346366143357041,ライフルリロード
ITM_Name_196,346366143357043,ショートスタック
ITM_Name_198,346366143357045,エレクトリックイール
ITM_Name_200,346366143357047,ホットトディ
ITM_201_HE_0,18226653690847234,クリティカルダメージを与えた時、20%の確率で発生
ITM_Name_201,28316283744280577,スウィートトゥース
ITM_Attr_205,17438567620927633,グレネードランチャー最小ダメージ {0:+#.##;-#.##;+0}
ITM_Attr_206,17438567620927634,マグナム最小ダメージ {0:+#.##;-#.##;+0}
ITM_Name_206,346366143357051,無敵
ITM_Attr_207,17438567620927635,ピストル最小ダメージ {0:+#.##;-#.##;+0}
ITM_Attr_208,17438567620927636,プラズマキャスター最小ダメージ {0:+#.##;-#.##;+0}
ITM_Attr_209,17438567620927637,レールガン最小ダメージ {0:+#.##;-#.##;+0}
ITM_Name_209,346366143357053,ショットガンリロード
ITM_Attr_210,17438567620927638,ライフル最小ダメージ {0:+#.##;-#.##;+0}
ITM_Name_210,346366143357055,プラズマリロード
ITM_Attr_211,17438567620927639,ロケットランチャー最小ダメージ {0:+#.##;-#.##;+0}
ITM_Name_211,346366143357057,グレネードリロード
ITM_Attr_212,17438567620927641,SMG最小ダメージ {0:+#.##;-#.##;+0}
ITM_Name_212,346366143357059,マグナムをリロードする
ITM_Attr_213,17438567620927640,ショットガン最小ダメージ {0:+#.##;-#.##;+0}
ITM_Attr_214,23917723716149248,ライフル効果発動率 {0:|+|+|+}{0:percent()}%
ITM_Name_214,346366143357061,ピストルリロード
ITM_Attr_215,23919520656646144,ライフルリロード判定枠 {0:|+|+|+}{0:percent()}%
ITM_Attr_216,23924263609163776,ライフル射程 {0:+#.##;-#.##;+0}
ITM_Attr_217,24342881618616320,SMGクリティカル率 {0:|+|+|+}{0:percent()}%
ITM_Attr_218,24343813848817664,SMGクリティカルダメージ {0:|+|+|+}{0:percent()}%
